TimeStamp,Station.Number,Temperature
2005-11,5,15.51
2005-11,6,15.52272727
2005-11,7,15.685625
2005-11,8,15.67428571
2005-11,9,15.59178571
2005-11,10,15.56470588
2005-11,11,15.46857143
2005-11,12,15.46625
2005-11,13,15.26333333
2005-11,14,15.088
2005-11,15,14.88434783
2005-11,16,14.62
2005-11,17,14.49384615
2005-11,18,14.15777778
2005-11,20,14.34
2005-11,21,14.44735294
2005-11,22,14.45621622
2005-11,23,15.03233333
2005-11,24,15.45105263
2005-11,25,15.73888889
2005-11,26,15.79952381
2005-11,27,15.74478261
2005-11,28,15.72931034
2005-11,29,15.8437931
2005-11,29.5,15.91931034
2005-11,30,15.99083333
2005-11,31,16.06038462
2005-11,32,16.05
2005-11,33,15.97166667
2005-11,34,15.89384615
2005-11,35,15.92769231
2005-11,36,15.8225
2005-11,649,15.46166667
2005-11,657,14.667
2005-12,2,10.803
2005-12,3,10.92428571
2005-12,4,11.07823529
2005-12,5,11.16166667
2005-12,6,11.24818182
2005-12,7,11.40846154
2005-12,8,11.50125
2005-12,9,11.57655172
2005-12,10,11.59210526
2005-12,11,11.65444444
2005-12,12,11.6525
2005-12,13,11.69666667
2005-12,14,11.71071429
2005-12,15,11.73125
2005-12,16,11.79454545
2005-12,17,11.87769231
2005-12,18,11.87263158
2005-12,20,12.01954545
2005-12,21,12.09058824
2005-12,22,12.08842105
2005-12,23,12.31928571
2005-12,24,12.562
2005-12,25,12.79375
2005-12,26,12.782
2005-12,27,12.65272727
2005-12,28,12.66571429
2005-12,29,12.75066667
2005-12,29.5,12.75866667
2005-12,30,12.7575
2005-12,31,12.55846154
2005-12,32,12.38333333
2005-12,33,12.27333333
2005-12,34,12.03
2005-12,35,11.9275
2005-12,36,11.704
2005-12,649,10.345
2005-12,657,
2006-01,2,10.305
2006-01,3,10.42923077
2006-01,4,10.47933333
2006-01,5,10.54363636
2006-01,6,10.48545455
2006-01,7,10.62933333
2006-01,8,10.69733333
2006-01,9,10.80612903
2006-01,10,10.80555556
2006-01,11,11.38333333
2006-01,12,11.51666667
2006-01,13,11.456
2006-01,14,11.814
2006-01,15,11.78652174
2006-01,16,12.12769231
2006-01,17,11.62769231
2006-01,18,12.38289474
2006-01,20,12.41916667
2006-01,21,12.13555556
2006-01,22,12.17888889
2006-01,23,12.03625
2006-01,24,12
2006-01,25,11.87
2006-01,26,12.09666667
2006-01,27,11.98307692
2006-01,28,12.06533333
2006-01,29,12.18375
2006-01,29.5,12.17866667
2006-01,30,12.29384615
2006-01,31,12.26615385
2006-01,32,12.18
2006-01,33,12.09230769
2006-01,34,12.212
2006-01,35,12.14166667
2006-01,36,12.266
2006-01,649,10.24545455
2006-01,657,10.37
2006-02,2,11.66166667
2006-02,3,11.57833333
2006-02,4,11.68058824
2006-02,5,11.68923077
2006-02,6,11.6125
2006-02,7,11.7675
2006-02,8,11.925
2006-02,9,12.0769697
2006-02,10,12.05857143
2006-02,11,12.18692308
2006-02,12,12.25555556
2006-02,13,12.365
2006-02,14,12.28533333
2006-02,15,12.32913043
2006-02,16,12.06
2006-02,17,12.03153846
2006-02,18,11.86795455
2006-02,20,11.99518519
2006-02,21,11.71972222
2006-02,22,11.68583333
2006-02,23,12.03827586
2006-02,24,12.11952381
2006-02,25,12.16
2006-02,26,12.3065
2006-02,27,12.4
2006-02,28,12.485
2006-02,29,12.66172414
2006-02,29.5,12.68230769
2006-02,30,12.76541667
2006-02,31,12.93291667
2006-02,32,12.7895
2006-02,33,12.59652174
2006-02,34,11.65181818
2006-02,35,12.33909091
2006-02,36,12.518
2006-02,649,11.51166667
2006-02,657,11.541
2006-03,2,10.043
2006-03,3,9.9975
2006-03,4,10.17210526
2006-03,5,10.17916667
2006-03,6,10.10272727
2006-03,7,10.236875
2006-03,8,10.2225
2006-03,9,10.48592593
2006-03,10,10.61263158
2006-03,11,10.81733333
2006-03,12,10.856
2006-03,13,10.975
2006-03,14,11.084375
2006-03,15,11.1416
2006-03,16,11.28142857
2006-03,17,11.40285714
2006-03,18,11.44651163
2006-03,20,11.36913043
2006-03,21,11.51462963
2006-03,22,11.59303571
2006-03,23,11.63863636
2006-03,24,11.79259259
2006-03,25,11.7348
2006-03,26,11.75275862
2006-03,27,11.73575758
2006-03,28,11.73575
2006-03,29,11.78619048
2006-03,29.5,11.81609756
2006-03,30,11.88647059
2006-03,31,11.854
2006-03,32,11.763
2006-03,33,11.70941176
2006-03,34,11.54222222
2006-03,35,11.87294118
2006-03,36,11.95
2006-03,649,9.790909091
2006-03,657,9.84
2006-04,2,12.53272727
2006-04,3,13.0075
2006-04,4,12.7325
2006-04,5,12.60166667
2006-04,6,12.8675
2006-04,7,12.840625
2006-04,8,12.973125
2006-04,9,13.0515625
2006-04,10,12.951
2006-04,11,12.98384615
2006-04,12,12.85444444
2006-04,13,12.76333333
2006-04,14,12.67866667
2006-04,15,12.54947368
2006-04,16,12.51769231
2006-04,17,12.378125
2006-04,20,12.44869565
2006-04,21,13.02181818
2006-04,22,12.85323529
2006-04,23,13.20413793
2006-04,24,13.19035714
2006-04,25,13.4304
2006-04,26,13.54741935
2006-04,27,13.71971429
2006-04,28,13.83
2006-04,29,13.91488372
2006-04,29.5,14.14904762
2006-04,30,14.18472222
2006-04,31,14.33675676
2006-04,32,14.57645161
2006-04,33,15.42428571
2006-04,34,14.456
2006-04,35,14.57
2006-04,36,14.3725
2006-04,649,12.83666667
2006-04,657,11.94363636
2006-05,2,17.097
2006-05,3,17.08214286
2006-05,4,17.65823529
2006-05,5,17.78636364
2006-05,6,17.88090909
2006-05,7,17.65428571
2006-05,8,17.428125
2006-05,9,16.56647059
2006-05,10,17.12473684
2006-05,11,16.118
2006-05,12,15.884
2006-05,13,14.762
2006-05,14,14.29857143
2006-05,15,13.62652174
2006-05,16,13.355
2006-05,17,12.57846154
2006-05,18,11.55861111
2006-05,20,12.95380952
2006-05,21,13.57388889
2006-05,22,13.7655
2006-05,23,14.74733333
2006-05,24,14.35272727
2006-05,25,14.8
2006-05,26,16.12222222
2006-05,27,16.03153846
2006-05,28,16.35133333
2006-05,29,16.75142857
2006-05,29.5,17.08142857
2006-05,30,17.55083333
2006-05,31,18.565
2006-05,32,18.686
2006-05,33,18.73545455
2006-05,34,18.59666667
2006-05,649,16.8225
2006-05,657,17.06
2006-07,3,22.68272727
2006-07,4,22.46647059
2006-07,5,22.19363636
2006-07,6,21.7
2006-07,7,20.846875
2006-07,8,20.44125
2006-07,9,20.31892857
2006-07,10,20.1675
2006-07,11,19.58666667
2006-07,12,19.25
2006-07,13,18.74875
2006-07,14,18.16
2006-07,15,18.05583333
2006-07,16,17.38454545
2006-07,17,16.01666667
2006-07,18,15.93636364
2006-07,21,17.109375
2006-07,22,17.11529412
2006-07,23,18.16
2006-07,24,18.12555556
2006-07,25,19.0275
2006-07,26,19.5
2006-07,27,20.0025
2006-07,28,20.26538462
2006-07,29,20.32571429
2006-07,29.5,20.40307692
2006-07,30,20.69
2006-07,31,21.06333333
2006-07,32,21.322
2006-07,33,21.49083333
2006-07,34,21.53666667
2006-07,35,21.71333333
2006-07,36,21.77333333
2006-08,2,21.132
2006-08,3,21.11666667
2006-08,4,20.916875
2006-08,5,20.77375
2006-08,6,20.87
2006-08,7,20.504
2006-08,8,20.406
2006-08,9,20.31464286
2006-08,10,20.32823529
2006-08,11,20.09
2006-08,12,19.89333333
2006-08,13,19.33555556
2006-08,14,19.03
2006-08,15,18.86041667
2006-08,16,18.20583333
2006-08,17,17.82083333
2006-08,18,17.44384615
2006-08,20,18.01681818
2006-08,21,18.571
2006-08,22,18.53981818
2006-08,23,19.31909091
2006-08,24,19.49793103
2006-08,25,19.89916667
2006-08,26,20.24466667
2006-08,27,20.57151515
2006-08,28,20.86690476
2006-08,29,21.16363636
2006-08,29.5,21.35142857
2006-08,30,21.57540541
2006-08,31,21.86210526
2006-08,32,21.97666667
2006-08,33,22.01939394
2006-08,34,22.00777778
2006-08,35,21.94666667
2006-08,36,21.971875
2006-08,649,21.066
2006-08,657,21.56
2006-09,2,20.48818182
2006-09,3,20.12714286
2006-09,4,19.74882353
2006-09,5,19.80916667
2006-09,6,19.4775
2006-09,7,19.344
2006-09,8,19.089375
2006-09,9,18.93571429
2006-09,10,18.95388889
2006-09,11,18.67611111
2006-09,12,18.56777778
2006-09,13,18.10111111
2006-09,14,18.04857143
2006-09,15,17.85625
2006-09,16,17.32076923
2006-09,17,16.77769231
2006-09,18,16.21794118
2006-09,20,16.772
2006-09,21,16.92352941
2006-09,22,16.95
2006-09,23,17.80206897
2006-09,24,18.4455
2006-09,25,18.733125
2006-09,26,18.9535
2006-09,27,19.16708333
2006-09,28,19.31888889
2006-09,29,19.52928571
2006-09,29.5,19.74
2006-09,30,19.688
2006-09,31,19.91541667
2006-09,32,20.1147619
2006-09,33,20.22318182
2006-09,34,20.40083333
2006-09,35,20.35357143
2006-09,36,20.47
2006-09,649,20.63090909
2006-09,657,20.93363636
2006-10,2,16.648
2006-10,3,16.64923077
2006-10,4,16.60166667
2006-10,5,16.53909091
2006-10,6,16.63454545
2006-10,7,16.666
2006-10,8,16.653125
2006-10,9,16.58076923
2006-10,10,16.48055556
2006-10,11,16.506
2006-10,12,16.41111111
2006-10,13,16.10777778
2006-10,14,15.97666667
2006-10,15,
2006-10,16,15.62
2006-10,17,15.346
2006-10,18,15.20815789
2006-10,20,15.31777778
2006-10,21,15.65333333
2006-10,22,15.713
2006-10,23,16.192
2006-10,24,16.44363636
2006-10,25,16.73
2006-10,26,16.98727273
2006-10,27,17.16
2006-10,29,17.29857143
2006-10,29.5,17.29066667
2006-10,30,17.35083333
2006-10,31,17.27727273
2006-10,32,17.058
2006-10,33,16.88
2006-10,34,16.754
2006-10,649,16.74727273
2006-10,657,16.64
2006-11,2,14.84090909
2006-11,3,14.90166667
2006-11,4,14.916875
2006-11,5,14.888
2006-11,6,14.93818182
2006-11,7,15.03
2006-11,8,15.0725
2006-11,9,14.86794118
2006-11,10,14.85555556
2006-11,11,14.8175
2006-11,12,14.74666667
2006-11,13,14.874
2006-11,14,14.69466667
2006-11,15,14.69666667
2006-11,16,14.42076923
2006-11,17,14.24461538
2006-11,18,14.03653846
2006-11,20,14.2404
2006-11,21,14.48421053
2006-11,22,14.4995
2006-11,23,14.704
2006-11,24,14.95454545
2006-11,25,15.24333333
2006-11,26,15.38181818
2006-11,27,15.39692308
2006-11,28,15.38
2006-11,29,15.395625
2006-11,29.5,15.41071429
2006-11,30,15.49333333
2006-11,31,15.47461538
2006-11,32,15.38272727
2006-11,33,15.31769231
2006-11,34,15.16666667
2006-11,35,14.86
2006-11,36,14.69833333
2006-11,649,14.61363636
2006-11,657,14.02
2006-12,2,10.61545455
2006-12,3,10.73461538
2006-12,4,10.85944444
2006-12,5,10.95083333
2006-12,6,11.038
2006-12,7,11.15333333
2006-12,8,11.229375
2006-12,9,11.33793103
2006-12,10,11.41588235
2006-12,11,11.48133333
2006-12,12,11.55444444
2006-12,13,11.66222222
2006-12,14,11.72333333
2006-12,15,11.75458333
2006-12,16,11.835
2006-12,17,11.88846154
2006-12,18,11.88911765
2006-12,20,11.895
2006-12,21,11.90388889
2006-12,22,11.91368421
2006-12,23,11.97375
2006-12,24,12.06909091
2006-12,25,12.13625
2006-12,26,12.167
2006-12,27,12.17
2006-12,28,12.22466667
2006-12,29,12.185
2006-12,29.5,12.19076923
2006-12,30,12.18692308
2006-12,31,12.14071429
2006-12,32,12.0925
2006-12,33,12.06666667
2006-12,34,12.045
2006-12,35,11.97
2006-12,36,11.93166667
2006-12,649,10.19181818
2006-12,657,9.978181818
2007-01,2,8.074
2007-01,3,8.027692308
2007-01,4,8.236111111
2007-01,5,8.3675
2007-01,6,8.538333333
2007-01,7,8.906
2007-01,8,9.13
2007-01,9,9.3584375
2007-01,10,9.277894737
2007-01,11,9.635714286
2007-01,12,9.822222222
2007-01,13,10.058
2007-01,14,10.16076923
2007-01,15,10.2484
2007-01,16,10.29538462
2007-01,17,10.47692308
2007-01,18,10.59763158
2007-01,20,10.5384
2007-01,21,10.42529412
2007-01,22,10.48736842
2007-01,23,10.37933333
2007-01,24,10.274
2007-01,25,10.02125
2007-01,26,9.959
2007-01,27,9.874166667
2007-01,28,9.826428571
2007-01,29,9.816
2007-01,29.5,9.869285714
2007-01,30,9.826153846
2007-01,31,9.726153846
2007-01,32,9.581818182
2007-01,33,9.600833333
2007-01,34,9.363333333
2007-01,35,9.52375
2007-01,36,9.56
2007-01,649,7.977272727
2007-01,657,8.116363636
2007-02,2,8.930909091
2007-02,3,8.933076923
2007-02,4,8.922777778
2007-02,5,9.223846154
2007-02,6,9.231666667
2007-02,7,9.541764706
2007-02,8,9.6
2007-02,9,9.678125
2007-02,10,9.66
2007-02,11,9.938823529
2007-02,12,9.984444444
2007-02,13,10.295
2007-02,14,10.26266667
2007-02,15,10.2675
2007-02,16,10.25928571
2007-02,17,10.28615385
2007-02,18,10.29268293
2007-02,20,10.32961538
2007-02,21,10.52257143
2007-02,22,10.51342105
2007-02,23,10.57133333
2007-02,24,10.548
2007-02,25,10.433125
2007-02,26,10.4715
2007-02,27,10.48727273
2007-02,28,10.57357143
2007-02,29,10.62
2007-02,29.5,10.67793103
2007-02,30,10.7852
2007-02,31,10.95166667
2007-02,32,11.1495
2007-02,33,11.24375
2007-02,34,11.293
2007-02,35,11.25285714
2007-02,36,11.447
2007-02,649,9.044166667
2007-02,657,9.591818182
2007-03,2,11.17
2007-03,3,11.19
2007-03,4,11.35166667
2007-03,5,11.7775
2007-03,6,12.01230769
2007-03,7,11.94875
2007-03,8,11.9025
2007-03,9,12.02
2007-03,10,12.17346154
2007-03,11,12.16857143
2007-03,12,12.022
2007-03,13,12.182
2007-03,14,12.07666667
2007-03,15,12.03833333
2007-03,16,12.05769231
2007-03,17,11.87214286
2007-03,18,11.75022222
2007-03,20,11.86035714
2007-03,21,12.53730769
2007-03,22,12.56258621
2007-03,23,13.01622222
2007-03,24,13.13633333
2007-03,25,13.32
2007-03,26,13.60580645
2007-03,27,13.71971429
2007-03,28,13.81116279
2007-03,29,13.82906977
2007-03,29.5,13.9
2007-03,30,13.89111111
2007-03,31,13.96108108
2007-03,32,14.018125
2007-03,33,14.11882353
2007-03,34,14.06111111
2007-03,35,14.1135
2007-03,36,14.14235294
2007-03,649,11.1075
2007-03,657,11.11454545
2007-04,2,15.61181818
2007-04,3,15.60461538
2007-04,4,15.62333333
2007-04,5,15.5975
2007-04,6,15.49454545
2007-04,7,15.263
2007-04,8,15.009375
2007-04,9,14.95058824
2007-04,10,15.051
2007-04,11,14.934375
2007-04,12,14.60777778
2007-04,13,14.328
2007-04,14,13.94266667
2007-04,15,13.75869565
2007-04,16,13.05857143
2007-04,17,12.87
2007-04,18,12.23386364
2007-04,20,12.7184
2007-04,21,13.68117647
2007-04,22,13.51854545
2007-04,23,14.07731707
2007-04,24,14.28793103
2007-04,25,14.45857143
2007-04,26,14.84730769
2007-04,27,14.97322581
2007-04,28,15.02
2007-04,29,15.16707317
2007-04,29.5,14.96
2007-04,30,15.27787879
2007-04,31,15.37
2007-04,32,15.33387097
2007-04,33,15.46529412
2007-04,34,15.06428571
2007-04,35,15.2275
2007-04,36,15.13
2007-04,649,15.62666667
2007-04,657,15.98090909
2007-06,21,17.39235294
2007-06,22,17.19333333
2007-06,23,17.8
2007-06,24,18.47111111
2007-06,25,19.78285714
2007-06,26,20.21666667
2007-06,27,20.18
2007-06,28,20.2775
2007-06,29,20.37769231
2007-06,30,21.0275
2007-06,31,20.9075
2007-06,32,20.85
2007-06,33,20.74909091
2007-06,34,20.08
2007-06,35,20.47285714
2007-06,36,20.404
2007-07,2,21.103
2007-07,3,21.11636364
2007-07,4,21.19222222
2007-07,5,21.101
2007-07,6,20.83818182
2007-07,7,20.579
2007-07,8,20.50882353
2007-07,9,20.59030303
2007-07,10,20.68875
2007-07,11,20.68388889
2007-07,12,20.60875
2007-07,13,20.265
2007-07,14,19.77714286
2007-07,15,19.45173913
2007-07,16,19.23818182
2007-07,20,17.25038462
2007-07,21,18.24444444
2007-07,22,18.51368421
2007-07,23,19.444
2007-07,24,19.911
2007-07,25,20.35
2007-07,26,21.197
2007-07,27,21.53333333
2007-07,29,21.754
2007-07,30,21.97909091
2007-07,32,22.36
2007-07,34,23.088
2007-07,35,22.97285714
2007-07,36,23.145
2007-08,21,17.32705882
2007-08,22,18.058
2007-08,23,19.015
2007-08,24,19.58
2007-08,25,20.08
2007-08,26,20.108
2007-08,27,20.4075
2007-08,28,20.52785714
2007-08,29,20.745625
2007-08,30,21.29
2007-08,31,21.72615385
2007-08,32,21.84181818
2007-08,33,21.9625
2007-08,34,22.12285714
2007-08,35,22.4375
2007-08,36,22.704
2007-09,2,20.58272727
2007-09,3,20.55538462
2007-09,4,20.75294118
2007-09,5,20.54454545
2007-09,6,20.44727273
2007-09,7,20.253125
2007-09,8,20.42411765
2007-09,9,20.42148148
2007-09,10,20.50842105
2007-09,11,20.482
2007-09,12,20.091
2007-09,13,19.56090909
2007-09,14,19.192
2007-09,15,18.9204
2007-09,16,17.46266667
2007-09,17,17.83142857
2007-09,20,16.78407407
2007-09,21,17.57888889
2007-09,22,17.88230769
2007-09,23,19.17741935
2007-09,24,19.6105
2007-09,25,19.82411765
2007-09,26,20.16227273
2007-09,27,20.09428571
2007-09,28,20.11758621
2007-09,29,20.17482759
2007-09,29.5,20.08965517
2007-09,30,19.9096
2007-09,31,19.89041667
2007-09,32,19.8615
2007-09,33,19.84761905
2007-09,34,19.70272727
2007-09,35,19.51909091
2007-09,36,19.638
2007-09,649,20.726
2007-09,657,20.924
2007-10,2,16.48636364
2007-10,3,16.53785714
2007-10,4,16.59111111
2007-10,5,16.575
2007-10,6,16.5725
2007-10,7,16.43533333
2007-10,8,16.20866667
2007-10,9,16.13405405
2007-10,10,16.095
2007-10,11,16.11571429
2007-10,12,16.13555556
2007-10,13,15.69
2007-10,14,15.424
2007-10,15,15.23521739
2007-10,16,14.69153846
2007-10,17,14.51214286
2007-10,18,14.15166667
2007-10,20,14.42346154
2007-10,21,15.11058824
2007-10,22,15.20974359
2007-10,23,15.91548387
2007-10,24,16.49190476
2007-10,25,16.88166667
2007-10,26,16.80181818
2007-10,27,16.725
2007-10,28,16.7825
2007-10,29,16.79071429
2007-10,29.5,16.91
2007-10,30,16.98916667
2007-10,31,17.0276
2007-10,32,17.04736842
2007-10,33,17.04304348
2007-10,34,17.06642857
2007-10,35,17.09
2007-10,36,17.13428571
2007-10,649,16.54727273
2007-10,657,16.235
2007-11,2,15.43363636
2007-11,3,15.505
2007-11,4,15.39705882
2007-11,5,15.4825
2007-11,6,15.47923077
2007-11,7,15.361875
2007-11,8,15.10764706
2007-11,9,15.05028571
2007-11,10,15.15944444
2007-11,11,14.98526316
2007-11,12,15.11888889
2007-11,13,14.807
2007-11,14,14.302
2007-11,15,14.30541667
2007-11,16,13.79769231
2007-11,17,13.66714286
2007-11,18,13.5655814
2007-11,20,13.66206897
2007-11,21,14.19555556
2007-11,22,14.29
2007-11,23,14.74266667
2007-11,24,15.571
2007-11,25,15.73444444
2007-11,26,15.62727273
2007-11,27,15.57727273
2007-11,28,15.61769231
2007-11,29,15.66769231
2007-11,29.5,15.75357143
2007-11,30,15.77181818
2007-11,31,15.90384615
2007-11,32,15.959
2007-11,33,15.97272727
2007-11,34,15.818
2007-11,35,15.91571429
2007-11,36,15.76166667
2007-11,649,15.48272727
2007-11,657,15.36
2007-12,2,10.473
2007-12,3,10.48230769
2007-12,4,10.58777778
2007-12,5,10.93166667
2007-12,6,11.422
2007-12,7,11.45647059
2007-12,8,11.40875
2007-12,9,11.34242424
2007-12,10,11.28421053
2007-12,11,11.38
2007-12,12,11.48
2007-12,13,11.502
2007-12,14,11.40444444
2007-12,15,11.36666667
2007-12,16,11.32333333
2007-12,17,11.36384615
2007-12,18,11.17863636
2007-12,20,11.21730769
2007-12,21,11.42578947
2007-12,22,11.485
2007-12,23,11.60125
2007-12,24,11.75454545
2007-12,25,11.87
2007-12,26,11.8025
2007-12,27,11.73909091
2007-12,28,11.37133333
2007-12,29,11.87384615
2007-12,29.5,11.90066667
2007-12,30,11.79538462
2007-12,31,11.66692308
2007-12,32,11.384
2007-12,33,11.175
2007-12,34,10.19833333
2007-12,35,10.92
2007-12,36,10.81333333
2007-12,649,10.476
2007-12,657,9.81
2008-01,21,9.863333333
2008-01,22,9.815
2008-01,23,9.714705882
2008-01,24,9.72
2008-01,25,9.723333333
2008-01,26,9.710909091
2008-01,27,9.610769231
2008-01,28,9.612
2008-01,29,9.605333333
2008-01,29.5,9.61375
2008-01,30,9.633571429
2008-01,31,9.663571429
2008-01,32,9.687692308
2008-01,33,9.722857143
2008-01,34,9.714444444
2008-01,35,9.8225
2008-01,36,9.734285714
2008-02,2,9.433
2008-02,3,9.331538462
2008-02,4,9.112222222
2008-02,5,8.968333333
2008-02,6,8.923333333
2008-02,7,9.129333333
2008-02,8,9.278666667
2008-02,9,9.517741935
2008-02,10,9.50875
2008-02,11,9.742666667
2008-02,12,9.94
2008-02,13,10.20444444
2008-02,14,10.43615385
2008-02,15,10.44583333
2008-02,16,10.42636364
2008-02,17,10.575
2008-02,18,10.78
2008-02,20,10.66954545
2008-02,21,10.6744
2008-02,22,10.57365385
2008-02,23,10.52208333
2008-02,24,10.57714286
2008-02,25,10.59333333
2008-02,26,10.668
2008-02,27,10.74606061
2008-02,28,10.75463415
2008-02,29,10.76866667
2008-02,29.5,10.78325581
2008-02,30,10.71527778
2008-02,31,10.77289474
2008-02,32,10.96735294
2008-02,33,11.09179487
2008-02,34,10.90315789
2008-02,35,11.10909091
2008-02,36,11.04944444
2008-02,649,9.755454545
2008-02,657,10.318
2008-03,2,13.41555556
2008-03,3,13.32083333
2008-03,4,13.19882353
2008-03,5,13.15272727
2008-03,6,13.235
2008-03,7,13.35
2008-03,8,13.2675
2008-03,9,13.14181818
2008-03,10,13.14888889
2008-03,11,13.20809524
2008-03,12,13.34285714
2008-03,13,13.30888889
2008-03,14,13.24076923
2008-03,15,13.05913043
2008-03,16,12.92307692
2008-03,17,12.69416667
2008-03,18,12.18027778
2008-03,20,12.872
2008-03,21,12.70264706
2008-03,22,12.51
2008-03,23,12.85793103
2008-03,24,12.8725
2008-03,25,13.12
2008-03,26,13.24842105
2008-03,27,13.48
2008-03,28,13.58038462
2008-03,29,13.64925926
2008-03,29.5,13.86777778
2008-03,30,14.03869565
2008-03,31,14.3308
2008-03,32,14.414
2008-03,33,14.4225
2008-03,34,14.273
2008-03,35,14.48
2008-03,36,14.46363636
2008-03,649,13.32727273
2008-03,657,13.39555556
2008-04,21,13.611875
2008-04,22,13.17833333
2008-04,23,13.60310345
2008-04,24,13.835
2008-04,25,14.15866667
2008-04,26,14.46526316
2008-04,27,14.9264
2008-04,28,15.22740741
2008-04,29,15.28034483
2008-04,29.5,15.40482759
2008-04,30,15.62916667
2008-04,31,16.1668
2008-04,32,16.36047619
2008-04,33,16.55
2008-04,34,16.61545455
2008-04,35,16.41214286
2008-04,36,16.92083333
2008-05,2,16.847
2008-05,3,16.79857143
2008-05,4,16.71647059
2008-05,5,16.52
2008-05,6,16.73583333
2008-05,7,16.17333333
2008-05,8,15.736875
2008-05,9,15.52257143
2008-05,10,15.57105263
2008-05,11,15.40571429
2008-05,12,15.48666667
2008-05,13,14.88222222
2008-05,14,14.57066667
2008-05,15,14.33625
2008-05,16,14.10666667
2008-05,17,13.05307692
2008-05,18,12.82782609
2008-05,20,13.05615385
2008-05,21,14.81606061
2008-05,22,14.935
2008-05,23,15.25892857
2008-05,24,15.52222222
2008-05,25,16.09428571
2008-05,26,16.38722222
2008-05,27,16.60142857
2008-05,28,16.66730769
2008-05,29,16.69518519
2008-05,29.5,16.74857143
2008-05,30,16.82380952
2008-05,31,17.11909091
2008-05,32,17.20947368
2008-05,33,17.26045455
2008-05,34,16.96363636
2008-05,35,16.9525
2008-05,36,16.80166667
2008-05,649,16.78909091
2008-05,657,18.046
2008-06,2,19.748
2008-06,3,19.60538462
2008-06,4,19.61166667
2008-06,5,19.5525
2008-06,6,19.8225
2008-06,7,19.31473684
2008-06,8,18.685625
2008-06,9,18.6283871
2008-06,10,18.73736842
2008-06,11,18.90666667
2008-06,12,18.62666667
2008-06,13,17.289
2008-06,14,16.90642857
2008-06,15,16.65708333
2008-06,16,16.00571429
2008-06,17,15.24538462
2008-06,18,13.64931818
2008-06,20,14.74481481
2008-06,21,15.94176471
2008-06,22,15.93315789
2008-06,23,17.61071429
2008-06,24,17.257
2008-06,25,19.06571429
2008-06,26,19.54444444
2008-06,27,19.697
2008-06,28,19.46307692
2008-06,29,20.13538462
2008-06,29.5,19.8675
2008-06,30,19.81222222
2008-06,31,19.85
2008-06,32,20.15777778
2008-06,33,20.21111111
2008-06,34,19.43857143
2008-06,649,19.79363636
2008-06,657,21.14
2008-07,2,21.322
2008-07,3,21.26272727
2008-07,4,21.366875
2008-07,5,21.42333333
2008-07,6,21.205
2008-07,7,20.67214286
2008-07,8,20.3025
2008-07,9,20.28705882
2008-07,10,20.34888889
2008-07,11,20.47588235
2008-07,12,20.24111111
2008-07,13,19.552
2008-07,14,19.05066667
2008-07,15,18.74
2008-07,16,17.30866667
2008-07,17,17.31214286
2008-07,18,16.18906977
2008-07,20,16.35148148
2008-07,21,17.77424242
2008-07,22,17.87051282
2008-07,23,19.20290323
2008-07,24,19.644
2008-07,25,21.10529412
2008-07,26,21.9025
2008-07,27,22.16181818
2008-07,28,22.24814815
2008-07,29,22.46407407
2008-07,29.5,22.49413793
2008-07,30,22.53904762
2008-07,31,22.79727273
2008-07,32,22.93368421
2008-07,33,22.95681818
2008-07,34,22.65666667
2008-07,35,23.35125
2008-07,36,23.53166667
2008-07,649,21.412
2008-07,657,22.986
2008-08,2,20.92454545
2008-08,3,20.74923077
2008-08,4,20.64944444
2008-08,5,20.45416667
2008-08,6,20.525
2008-08,7,20.05
2008-08,8,19.79375
2008-08,9,19.79735294
2008-08,10,19.81944444
2008-08,11,19.84136364
2008-08,12,19.87
2008-08,13,19.336
2008-08,14,18.93933333
2008-08,15,18.52125
2008-08,16,18.15916667
2008-08,17,17.02071429
2008-08,18,16.62933333
2008-08,20,17.23035714
2008-08,21,17.80393939
2008-08,22,18.00685714
2008-08,23,18.93925926
2008-08,24,19.23619048
2008-08,25,19.92588235
2008-08,26,20.085
2008-08,27,20.39181818
2008-08,28,20.54074074
2008-08,29,20.95034483
2008-08,29.5,21.03821429
2008-08,30,21.02625
2008-08,31,21.25956522
2008-08,32,21.29954545
2008-08,33,21.37869565
2008-08,34,21.13307692
2008-08,35,21.70076923
2008-08,36,21.75076923
2008-08,649,20.92636364
2008-08,657,22.3175
2008-09,2,19.17727273
2008-09,3,19.04833333
2008-09,4,19.13555556
2008-09,5,18.99
2008-09,6,18.90307692
2008-09,7,19.018
2008-09,8,19.28
2008-09,9,19.4112
2008-09,10,19.40789474
2008-09,11,19.39347826
2008-09,12,19.363
2008-09,13,19.074
2008-09,14,18.835625
2008-09,15,18.596
2008-09,16,17.46384615
2008-09,17,17.59214286
2008-09,18,16.72914894
2008-09,20,17.36214286
2008-09,21,18.2125
2008-09,22,18.57648649
2008-09,23,19.90677419
2008-09,24,20.27047619
2008-09,25,20.669375
2008-09,26,21.075
2008-09,27,21.35130435
2008-09,28,21.56428571
2008-09,29,21.72827586
2008-09,29.5,21.79071429
2008-09,30,21.89884615
2008-09,31,21.9872
2008-09,32,22.01952381
2008-09,33,22.01913043
2008-09,34,21.34545455
2008-09,35,23.08428571
2008-09,36,23.14166667
2008-09,649,19.37727273
2008-09,657,20.57090909
2008-10,2,16.92909091
2008-10,3,17.03285714
2008-10,4,17.13444444
